,p_id,name,price,colour,brand,ratingCount,avg_rating,Occasion,Border,Fabric,Ornamentation,Pattern,Print or Pattern Type,Sustainable,Technique,Wash Care,Wedding,AddOns
9856,17268004,Fabindia Brown Ethnic Motifs Embroidered Cotton Silk Dupatta with Thread Work,2999,Brown,fabindia,0,0,Daily,Taping,Cotton Silk,Thread Work,Embroidered,Ethnic Motifs,Regular,NA,Dry Clean,NA,
9857,18456672,Fabindia Women Navy Blue Striped Viscose Silk Slim Fit Kurta,2799,Navy Blue,fabindia,0,0,Festive,,Viscose Rayon,Sequins,Striped,Striped,Regular,NA,Dry Clean,NA,
9858,15669628,Fabindia Brown & Rust Red Cotton Ajrakh Hand Block Print Top,1699,Brown,fabindia,8,3.25,Ethnic,,Pure Cotton,,Printed,Ethnic Motifs,Regular,,Hand Wash,,
9859,17268108,Fabindia Pink Ethnic Motifs Embroidered Cotton Silk Dupatta with Chikankari,2799,Pink,fabindia,0,0,Daily,Solid,Cotton Silk,Chikankari,Embroidered,Ethnic Motifs,Regular,NA,Dry Clean,NA,
9860,17104326,Fabindia Lime Green Ethnic Motifs Chikankari Embroidered Cotton Silk Dupatta,2799,Lime Green,fabindia,0,0,Daily,Solid,Cotton Silk,Chikankari,Embroidered,Ethnic Motifs,Regular,NA,Dry Clean,,
9861,14987434,Fabindia Navy Blue & Brown Polka Dots Printed Pure Cotton Regular Top,690,Navy Blue,fabindia,35,4.628571429,Ethnic,,Pure Cotton,,Printed,Polka Dots,Regular,,Hand Wash,,
9862,16030840,Fabindia Black & Gold-Toned Woven Design Chanderi Cotton Silk Dupatta,2799,Black,fabindia,0,0,Daily,Tasselled,Cotton Silk,NA,Woven Design,Geometric,Regular,NA,Dry Clean,,
9863,17393918,Fabindia Women Beige & Brown Ajrakh Printed Cropped Cotton Trousers,1499,Beige,fabindia,0,0,Casual,,Cotton,,Printed,Floral,Regular,,Hand Wash,,NA
9864,16030968,Fabindia Yellow & Gold-Toned Dupatta with Gotta Patti,1399,Yellow,fabindia,0,0,Daily,Solid,Poly Chiffon,Gotta Patti,Solid,Solid,Regular,NA,Dry Clean,,
9865,17348166,Fabindia Yellow & Maroon Tie & Dye Printed Pure Cotton Dupatta,899,Yellow,fabindia,0,0,Daily,Solid,Pure Cotton,NA,Printed,Solid,Regular,NA,Hand Wash,Guests & Gifting,
9866,15252878,Fabindia Green Solid Regular Top,1290,Green,fabindia,5,4.4,Ethnic,,Viscose Rayon,,Solid,Solid,Regular,,Dry Clean,,
9867,14987448,Fabindia Blue Linen Mandarin Collar Printed Tunic,1490,Blue,fabindia,8,4.375,Ethnic,,Linen,,Printed,,Regular,,Dry Clean,,
9868,15677914,Fabindia Women Maroon Ethnic Motifs Print Regular Pure Cotton Kurta with Trousers,3599,Maroon,fabindia,11,4.727272727,Daily,,,NA,,Ethnic Motifs,Regular,NA,Hand Wash,,NA
9869,17348134,Fabindia Red & Beige Paisley Printed Pure Cotton Dupatta,1299,Red,fabindia,0,0,Daily,Solid,Pure Cotton,NA,Printed,Paisley,Regular,NA,Hand Wash,Guests & Gifting,
9870,17104472,Fabindia Women White Relaxed Straight Fit Trousers With Chikankari Hem,2199,White,fabindia,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,NA
9871,17104470,Fabindia Women Blue Striped Relaxed Trousers,1499,Blue,fabindia,0,0,Casual,,Cotton,,Striped,Striped,Regular,,Hand Wash,,NA
9872,17267050,Fabindia Women Off White Culottes Cotton Trousers,1899,Off White,fabindia,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,NA
9873,17348526,Fabindia Women Grey Block Printed Regular Trousers,1299,Grey,fabindia,0,0,Casual,,Cotton,,Printed,Geometric,Regular,,Hand Wash,,NA
9874,17393946,Fabindia Women Black & White Printed Trousers,1699,Black,fabindia,0,0,Casual,,Cotton,,Printed,Geometric,Regular,,Hand Wash,,NA
9875,17393936,Fabindia Women Navy Blue Flared Linen Trousers,2199,Navy Blue,fabindia,0,0,Casual,,Linen,,Solid,Solid,Regular,,Dry Clean,,NA
9876,17394054,Fabindia Women Maroon Striped Cotton Trousers,1390,Maroon,fabindia,0,0,Casual,,Cotton,,Striped,Striped,Regular,,Hand Wash,,NA
9877,17394098,Fabindia Women Green Printed Cotton Trousers,1599,Green,fabindia,0,0,Casual,,Cotton,,Printed,Geometric,Regular,,Hand Wash,,NA
9878,17393914,Fabindia Women Pink Ethnic Motifs Printed Trousers,1299,Pink,fabindia,0,0,Casual,,Cotton,,Printed,Ethnic Motifs,Regular,,Hand Wash,,NA
9879,15693320,Fabindia Women Beige Ethnic Trousers,990,Beige,fabindia,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,NA
9880,18033910,Fabindia Women Blue Cotton Trousers,1499,Blue,fabindia,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,NA
9881,18033914,Fabindia Women Mustard Yellow Ethnic Motifs Printed Culottes Trousers,1899,Mustard,fabindia,0,0,Casual,,Viscose Rayon,,Printed,Ethnic Motifs,Regular,,Machine Wash,,NA
9882,15876464,Fabindia Women Blue Ikat Printed Tapered Fit Trousers,1590,Blue,fabindia,0,0,Casual,,Cotton,,Printed,Ethnic Motifs,Regular,,Hand Wash,,NA
9883,17393996,Fabindia Women Black & White Striped Cotton Trousers,1299,Black,fabindia,0,0,Casual,,Cotton,,Striped,Striped,Regular,,Hand Wash,,NA
9884,17393956,Fabindia Women Beige & Red Striped Cotton Regular Trousers,1299,Beige,fabindia,0,0,Casual,,Cotton,,Striped,Striped,Regular,,Dry Clean,,NA
9885,17393980,Fabindia Women Black Trousers,1899,Black,fabindia,0,0,Casual,,Viscose Rayon,,Solid,Solid,Regular,,Dry Clean,,NA
9886,16835944,Woods Women Blue Water Resistant Puffer Jacket,7495,Blue,woods,0,0,Casual,,Nylon,,Solid,Solid,Regular,,Machine Wash,,NA
9887,16497532,Woods Women Orange Pullover,2995,Orange,woods,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,
9888,16491540,Woods Women Navy Blue Solid Water Resistant Quilted Jacket,6495,Navy Blue,woods,0,0,Casual,,Polyester,,Solid,Solid,Regular,,Machine Wash,,NA
9889,16497122,Woods Women Beige Relaxed Joggers Trousers,2695,Beige,woods,0,0,Casual,,Polyester,,Solid,Solid,Regular,,Machine Wash,,NA
9890,16491546,Woods Women Navy-blue Reversible Bomber Jacket,5995,Navy Blue,woods,0,0,Casual,,Polyester,,Printed,Graphic,Regular,,Machine Wash,,NA
9891,16491538,Woods Women Burgundy Water Resistant Longline Hooded Padded Jacket,17995,Burgundy,woods,0,0,Casual,,Nylon,,Solid,Solid,Regular,,Machine Wash,,Belt
9892,16491504,Woods Women Peach-Coloured Water Resistant Leather Jacket,29995,Peach,woods,0,0,Casual,,Leather,,Solid,Solid,Regular,,Dry Clean,,NA
9893,16491516,Woods Women Burgundy Camouflage Water Resistant Longline Tailored Jacket with Embroidered,7495,Burgundy,woods,6,4.333333333,Casual,,Nylon,,Printed,Camouflage,Regular,,Machine Wash,,NA
9894,16835958,Woods Women Black Floral Water Resistant Puffer Jacket,7495,Black,woods,0,0,Casual,,Polyester,,Printed,Solid,Regular,,Machine Wash,,NA
9895,16497528,Woods Women Turquoise Blue Cardigan,3295,Turquoise Blue,woods,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Hand Wash,,
9896,17271966,Dream of Glory Inc Women Brown Skirts,3199,Brown,dream of glory inc,0,0,Casual,,Viscose Rayon,,Dyed,Tie and Dye,Regular,,Hand Wash,Guests & Gifting,NA
9897,16355784,Dream of Glory Inc Women Red & Black Printed Pure Cotton Outdoor Shorts,1599,Red,dream of glory inc,0,0,Casual,,Cotton,,Printed,Abstract,Regular,,Machine Wash,,
9898,18928362,AMERICAN EAGLE OUTFITTERS Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,4499,Blue,american eagle outfitters,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9899,14263292,AMERICAN EAGLE OUTFITTERS Women Black Solid Denim Jacket,5999,Black,american eagle outfitters,0,0,Casual,,Cotton,,Solid,Washed,Regular,,Machine Wash,,NA
9900,18826128,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit High-Rise Highly Distressed Heavy Fade Jeans,4499,Blue,american eagle outfitters,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9901,16706804,AMERICAN EAGLE OUTFITTERS Women Brown Black Tailored Jacket,6999,Brown,american eagle outfitters,0,0,Casual,,Polyester,,Printed,Abstract,Regular,,Machine Wash,,NA
9902,18163898,AMERICAN EAGLE OUTFITTERS Women Green & White Printed Basic Jumpsuit,3999,Green,american eagle outfitters,0,0,Casual,,Viscose Rayon,,Printed,,Regular,,Machine Wash,,
9903,18163888,AMERICAN EAGLE OUTFITTERS Orange & White Striped Basic Jumpsuit 88% Cotton,3999,Orange,american eagle outfitters,0,0,Casual,,Cotton,,Striped,,Regular,,Machine Wash,,
9904,17238102,AMERICAN EAGLE OUTFITTERS Women Navy Blue Printed Hooded Cotton Blend Sweatshirt,2999,Navy Blue,american eagle outfitters,0,0,Casual,,Cotton,,Printed,Brand Logo,Regular,,Machine Wash,,
9905,18693910,AMERICAN EAGLE OUTFITTERS Women Yellow Floral Printed Trousers,3599,Yellow,american eagle outfitters,0,0,Casual,,Cotton,,Printed,Floral,Regular,,Machine Wash,,NA
9906,11712920,AMERICAN EAGLE OUTFITTERS Women Off White and Grey Striped Culotte Jumpsuit,3999,Off White,american eagle outfitters,0,0,,,Cotton,,Striped,,,,Machine Wash,,
9907,15327310,AMERICAN EAGLE OUTFITTERS Women Blue High-Rise Mildly Distressed Heavy Fade Stretchable Jeans,4999,Blue,american eagle outfitters,13,4.538461538,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9908,16964446,AMERICAN EAGLE OUTFITTERS Women Red Fleece Oversized Zip-Up Hooded Sweatshirt,2999,Red,american eagle outfitters,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,
9909,17238100,AMERICAN EAGLE OUTFITTERS Women Grey Printed Hooded Sweatshirt,2999,Grey,american eagle outfitters,0,0,Casual,,Cotton,,Printed,Typography,Regular,,Machine Wash,,
9910,16348152,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit Light Fade Jeans,3999,Blue,american eagle outfitters,5,3.6,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9911,18328134,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit Light Fade Jeans,2999,Blue,american eagle outfitters,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9912,18995282,AMERICAN EAGLE OUTFITTERS Yellow & White Striped Ruffles Pure Cotton Peplum Top,2799,Yellow,american eagle outfitters,0,0,Casual,,Pure Cotton,,Striped,Vertical Stripes,Regular,,Machine Wash,NA,
9913,15804502,AMERICAN EAGLE OUTFITTERS Women Blue Skinny Fit High-Rise Light Fade Jeans,3599,Blue,american eagle outfitters,11,4.636363636,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9914,15019244,AMERICAN EAGLE OUTFITTERS Blue Solid Tied-Up Waist Basic Jumpsuit,3999,Blue,american eagle outfitters,10,4.2,Casual,,Cotton,,Solid,,Regular,,Machine Wash,,
9915,8351027,AMERICAN EAGLE OUTFITTERS Blue Solid Chambray Culotte Jumpsuit,3999,Blue,american eagle outfitters,5,3.8,,,Cotton,,Solid,,,,Machine Wash,,
9916,18264240,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit Jeans,4499,Blue,american eagle outfitters,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9917,18621032,AMERICAN EAGLE OUTFITTERS Women Navy Blue Slim Fit Highly Distressed Light Fade Jeans,4499,Navy Blue,american eagle outfitters,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9918,13467244,AMERICAN EAGLE OUTFITTERS Women Olive Green Solid Cotton Jumpsuit,4599,Green,american eagle outfitters,8,4.75,Casual,,Cotton,,Solid,,Regular,,Machine Wash,,
9919,19204642,AMERICAN EAGLE OUTFITTERS Women Green Pullover,3299,Green,american eagle outfitters,0,0,Casual,,Cotton,,Self Design,Open Knit,Regular,,Machine Wash,,
9920,15616456,AMERICAN EAGLE OUTFITTERS Women Blue Striped Parallel Trousers,3499,Blue,american eagle outfitters,0,0,Casual,,Viscose Rayon,,Striped,Striped,Regular,,Machine Wash,,Comes with a belt
9921,19000220,AMERICAN EAGLE OUTFITTERS Women Cream Solid Cotton Sweater Vest,3299,Cream,american eagle outfitters,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,
9922,15828474,AMERICAN EAGLE OUTFITTERS Women Green Pullover,2999,Green,american eagle outfitters,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,
9923,15785322,AMERICAN EAGLE OUTFITTERS Women Beige & Pink Floral Printed Tiered Midi Skirt,3499,Beige,american eagle outfitters,0,0,Casual,,Viscose Rayon,,Printed,Floral,Regular,,Machine Wash,,NA
9924,17423428,AMERICAN EAGLE OUTFITTERS Blue Striped Puff Sleeves Top,2499,Blue,american eagle outfitters,0,0,Casual,,Cotton Blend,,Striped,Vertical Stripes,Regular,,Machine Wash,NA,
9925,15379894,AND Women Red Linen Two-Piece Jumpsuit,3699,Red,and,0,0,Casual,,,,,,Regular,,Machine Wash,,NA
9926,11636588,AND Women Beige & Black Striped Culotte Jumpsuit with Waist Tie-Ups,2999,Beige,and,91,4.230769231,,,Viscose Rayon,,Striped,,,,Hand Wash,,
9927,16559216,AND Women Blue Straight Fit Trousers,2299,Blue,and,0,0,Casual,,Viscose Rayon,,Solid,Solid,Regular,,Machine Wash,,NA
9928,16559024,AND Women Blue & White Checked  Pleated Flared Mini Skirt,1499,Blue,and,6,4,Casual,,Viscose Rayon,,Checked,Solid,Regular,,Machine Wash,,NA
9929,12633042,AND Women Pink & Beige Striped Button Shrug,2799,Pink,and,21,4.523809524,Casual,,Acrylic,,Striped,,Regular,,Hand Wash,,
9930,15137956,AND Women Solid Purple Top with Skirt,3999,Purple,and,0,0,Casual,,,,,,Regular,,Machine Wash,,NA
9931,15137938,AND Blue Ruffled Raglan Sleeve Regular Top,1299,Blue,and,28,4.285714286,Casual,,Polyester,,Solid,Solid,Regular,,Machine Wash,,
9932,16560338,AND Purple Basic Jumpsuit,2499,Purple,and,0,0,Casual,,Cotton,,Solid,,Regular,,Machine Wash,,
9933,14948280,AND Women Pink & White Dyed Top with Skirt,4299,Pink,and,0,0,Casual,,,,,,Regular,,Machine Wash,,NA
9934,19282940,AND Women Teal One Shoulder Basic Jumpsuit,3699,Teal,and,0,0,Casual,,Polyester,,Solid,,Regular,,Hand Wash,,
9935,16559296,AND White & Blue Floral Printed Pleated A-Line Skirt,1599,White,and,0,0,Casual,,Viscose Rayon,,Printed,Floral,Regular,,Machine Wash,NA,NA
9936,16562000,AND Women Black Top with Trousers,3499,Black,and,0,0,Casual,,,,,,Regular,,Machine Wash,,NA
9937,15137836,AND Women Black Solid Co-Ord Set,3499,Black,and,0,0,Casual,,,,,,Regular,,Hand Wash,,NA
9938,16560248,AND Women Beige Straight Fit Easy Wash Pleated Trousers,2099,Beige,and,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,NA
9939,16560312,AND Women Blue Tapered Fit Trousers,2099,Blue,and,0,0,Casual,,Polyester,,Solid,Solid,Regular,,Machine Wash,,NA
9940,16562016,AND Women Lime Green & White Printed Top with Shorts,4899,Lime Green,and,0,0,Casual,,,,,,Regular,,Machine Wash,NA,NA
9941,11284562,AND Women Black & White Checked Culotte Jumpsuit with Waist Tie-Up Detailing,2499,Black,and,102,4.401960784,,,Viscose Rayon,,Checked,,,,Hand Wash,,
9942,13350342,AND Women White Embroidered Off Shoulder Schiffli Tie-Up Detailed Crop Top with Skirt,3699,White,and,0,0,Casual,,,,,,Regular,,Hand Wash,,NA
9943,13422066,AND Women Blue & White Printed Top with Trousers,2799,Blue,and,19,4.210526316,Casual,,,,,,Regular,,Machine Wash,,NA
9944,16560336,AND Women Blue & Pink Off-Shoulder Printed Jumpsuit,3699,Blue,and,3,5,Casual,,Linen,,Printed,,Regular,,Machine Wash,,
9945,11284684,AND Women Brown & Navy Blue Striped Culotte Jumpsuit with Waist Tie-Up Detailing,3499,Brown,and,60,4.55,,,Polyester,,Striped,,,,Hand Wash,,
9946,19282912,AND Women Blue Light Fade Mon Fit Jeans,2799,Blue,and,0,0,Casual,,Cotton,,,,Regular,,Hand Wash,,NA
9947,11386618,AND Women Burgundy Solid Basic Jumpsuit,3299,Burgundy,and,219,4.337899543,,,Linen,,Solid,,,,Hand Wash,,
9948,16559062,AND Green & White Checked Pure Cotton Peplum Top,1699,Green,and,0,0,Casual,,Pure Cotton,,Checked,Checked,Regular,,Machine Wash,Guests & Gifting,
9949,13289420,AND Women Black High-Rise Stretchable Cropped Jeans,2299,Black,and,44,3.431818182,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9950,19282932,AND Women Blue Printed Flared Trousers,2999,Blue,and,0,0,Casual,,Cotton,,Printed,Solid,Regular,,Machine Wash,,NA
9951,15137944,AND Women Black & White Geometric Open Front Jacket,1999,Black,and,26,4.115384615,Casual,,Polyester,,Printed,Geometric,Regular,,Machine Wash,,NA
9952,16559198,AND White & Pink Floral Print Layered Linen Blend Shirt Style Top,2299,White,and,0,0,Casual,,Linen,,Printed,Floral,Regular,,Machine Wash,NA,
9953,16559018,AND Pink Floral Print Top,2099,Pink,and,0,0,Casual,,Polyester PU Coated,,Printed,Floral,Regular,,Machine Wash,NA,
9954,17012824,ZOLA White Ethnic Motifs Embroidered Thread Work Thread Work Tiered Kurti,4999,White,zola,0,0,Festive,,Poly Georgette,Thread Work,Embroidered,Ethnic Motifs,Regular,NA,Hand Wash,,
9955,17721592,ZOLA Women Blue Lightweight Crop Denim Jacket,2499,Blue,zola,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,NA
9956,18101028,ZOLA Women Mustard Cotton Print Parade Tunic,5685,Mustard,zola,0,0,Ethnic,,Cotton,,Printed,,Regular,,Machine Wash,,
9957,17870016,ZOLA Peach-Coloured & Green Floral Printed Cotton Tunic,1755,Peach,zola,0,0,Ethnic,,Cotton,,Printed,,Regular,,Machine Wash,,
9958,14579962,ZOLA Women Black Mid-Rise Denim Shorts,2475,Black,zola,26,3.807692308,Casual,,Denim,,Solid,Solid,Regular,,Machine Wash,,
9959,17799594,ZOLA Grey Bootcut Jeans,3791,Grey,zola,4,4.75,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9960,14546538,ZOLA Women Blue Slim Fit Jeans,2985,Blue,zola,29,4.448275862,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9961,17870072,ZOLA Yellow & Blue Mandarin Collar Printed Tunic,1830,Yellow,zola,0,0,Ethnic,,Cotton,,Printed,,Regular,,Machine Wash,,
9962,14547552,ZOLA Women Black Slim Fit High-Rise Stretchable Jeans,3870,Black,zola,18,4.722222222,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9963,14545248,ZOLA Women White Solid Slim Fit High Rise Jeans,3930,White,zola,53,4.41509434,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9964,17870020,ZOLA Women Teal & Mustard Mandarin Collar Printed Tunic,1830,Teal,zola,0,0,Ethnic,,Cotton,,Printed,,Regular,,Machine Wash,,
9965,18980990,ZOLA Women Navy Blue Embroidered Indie Gal Tunic,1799,Navy Blue,zola,0,0,Ethnic,,Modal,,Embroidered,,Regular,,Machine Wash,,
9966,14547550,ZOLA Women Black Slim Fit High-Rise Stretchable Jeans,3030,Black,zola,26,4.5,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9967,15853314,ZOLA Black Chikankari Embroidered Lucknowi Chikankari Tunic,3485,Black,zola,7,4.428571429,Ethnic,,Polyester,,Embroidered,,Regular,,Machine Wash,,
9968,14881238,ZOLA Women White Self Design Textured Parallel Trousers,1399,White,zola,5,4.8,Casual,,Polyester,,Self Design,Textured,Regular,,Machine Wash,,NA
9969,14547558,ZOLA Women Blue Skinny Fit Jeans,2850,Blue,zola,6,4.666666667,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9970,16896040,ZOLA Gorgeous Green Printed Ready to Wear Lehenga Choli with Dupatta,11600,Green,zola,0,0,,,,NA,,,Regular,NA,,,
9971,15033336,ZOLA Women Navy Blue Ethnic Motifs Embroidered Chikankari Georgette Kurta,4650,Navy Blue,zola,75,4.533333333,Festive,,Georgette,Chikankari,Embroidered,Ethnic Motifs,Regular,NA,Machine Wash,NA,
9972,16757620,ZOLA Women Cream Solid Lace Trousers,1920,Cream,zola,0,0,Casual,,Cotton,,Solid,Solid,Regular,,Machine Wash,,NA
9973,17870032,ZOLA Women Black & Blue Mandarin Collar Printed Tunic,1830,Black,zola,0,0,Ethnic,,Cotton,,Printed,,Regular,,Machine Wash,,
9974,14545232,ZOLA Women Black Slim-Fit Cropped Jeans,2835,Black,zola,5,2.8,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9975,14545228,ZOLA Women Blue Slim Fit High-Rise Light Fade Jeans,3930,Blue,zola,9,4.777777778,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9976,14545268,ZOLA Women Turquoise Blue Slim Fit Light Fade High Rise Jeans,3930,Turquoise Blue,zola,8,4.625,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9977,15203894,ZOLA Women Cotton Hand Floral Chikankari Embroidered Straight Kurta,3415,White,zola,23,4.47826087,Daily,,Cotton,Chikankari,Embroidered,Floral,Regular,NA,Machine Wash,NA,
9978,17721590,ZOLA Women Blue Washed Lightweight Crop Cotton Denim Jacket,2999,Blue,zola,0,0,Casual,,Cotton,,Solid,Washed,Regular,,Machine Wash,,NA
9979,17721588,ZOLA Women Blue Crop Denim Jacket,2999,Blue,zola,0,0,Casual,,Cotton,,Solid,Washed,Regular,,Machine Wash,,NA
9980,17721582,ZOLA Women Blue Washed Lightweight Denim Jacket,2999,Blue,zola,0,0,Casual,,Cotton,,Solid,Washed,Regular,,Machine Wash,,NA
9981,14546490,ZOLA Women Blue Pencil-Fit Cropped Jeans,3525,Blue,zola,5,2.8,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9982,14546510,ZOLA Women Blue Slim Fit  Jeans,3525,Blue,zola,7,4.714285714,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9983,14546514,ZOLA Women Blue Ankle Length Slim Fit Jeans,3525,Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9984,14547526,ZOLA Women Turquoise Blue Slim Fit Low Distress Jeans,2850,Turquoise Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9985,14547564,ZOLA Women Blue Slim Fit Heavy Fade Jeans,2850,Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9986,14547542,ZOLA Killer Women Blue Skinny Fit Jeans,2850,Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9987,14547528,ZOLA Women Black Skinny Fit Light Fade Jeans,2850,Black,zola,11,3.909090909,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9988,14546496,ZOLA Women Blue Mid-Rise Slim Fit Ankle Length  Jeans,3525,Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9989,14541368,ZOLA Women Grey Slim Fit Jeans,2520,Grey,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9990,14545266,ZOLA Women Turquoise Blue Slim Fit Jeans,2985,Turquoise Blue,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9991,14546516,ZOLA Women Grey Slim Fit Low Distress Jeans,3165,Grey,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9992,14881240,ZOLA Women Off White Lucknowi Chikankari Culottes Pants,1399,Off White,zola,13,4.076923077,Casual,,Polyester,,Self Design,Floral,Regular,,Machine Wash,,NA
9993,14547546,ZOLA Women White Slim Fit Jeans,4290,White,zola,0,0,Casual,,Cotton,,,,Regular,,Machine Wash,,NA
9994,14881230,ZOLA Women Grey Ethnic Motifs Embroidered Parallel Trousers,1399,Grey,zola,0,0,Casual,,Polyester,,Embroidered,Ethnic Motifs,Regular,,Machine Wash,,NA
9995,14579978,ZOLA Women Blue Mid-Rise Above-Knee Pencil Fit Denim Shorts,2400,Blue,zola,0,0,Casual,,Denim,,Solid,Solid,Regular,,Machine Wash,,
